date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,square_meters_num,square_meter_price,address,zip_code,city,area,region,nominal_interest_rate,annual_inflation_rate,mortgage_bond_yield_rate
7/24/2024,2024Q3,709048,Summerhouse,regular_sale,1978,3600000,0,5,68,52941.176,Strandagervej 15,8250,Egå,East & mid jutland,Jutland,3.35,1.13,4.34
7/24/2024,2024Q3,709037,Summerhouse,regular_sale,1966,1095000,0,4,57,19210.525,Søvang 5,4500,Nykøbing Sj,Other islands,Zealand,3.35,1.13,4.34
7/24/2024,2024Q3,709018,Villa,regular_sale,1969,1875000,-11,4,140,13392.857,Kildevej 7,4050,Skibby,Other islands,Zealand,3.35,1.13,4.34
7/24/2024,2024Q3,709041,Villa,regular_sale,1979,2245000,0,4,106,21179.246,Ugandavej 9,4200,Slagelse,Other islands,Zealand,3.35,1.13,4.34
7/24/2024,2024Q3,709192,Villa,regular_sale,1969,3275000,-4,6,138,23731.885,Neptunvej 16,4040,Jyllinge,Other islands,Zealand,3.35,1.13,4.34
7/24/2024,2024Q3,709245,Villa,regular_sale,2009,1085000,-1,3,82,13231.707,Hornfisken 58,9480,Løkken,North jutland,Jutland,3.35,1.13,4.34
7/24/2024,2024Q3,709126,Villa,regular_sale,1947,1050000,-4,3,78,13461.538,Klostervej 41,8930,Randers NA,East & mid jutland,Jutland,3.35,1.13,4.34
7/23/2024,2024Q3,709387,Villa,regular_sale,1735,1350000,-10,5,140,9642.857,Enghaven 30,3630,Jægerspris,North Zealand,Zealand,3.35,1.13,4.34
7/23/2024,2024Q3,709427,Villa,regular_sale,2012,4250000,-5,7,215,19767.441,Nonbo Enge 21,8800,Viborg,East & mid jutland,Jutland,3.35,1.13,4.34
7/23/2024,2024Q3,709397,Villa,regular_sale,1913,2195000,0,4,187,11737.968,Grønnegade 65,5560,Aarup,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/23/2024,2024Q3,709405,Villa,regular_sale,1940,4550000,-3,9,248,18346.773,Halsebyvej 28C,4220,Korsør,Other islands,Zealand,3.35,1.13,4.34
7/23/2024,2024Q3,709433,Farm,regular_sale,1900,1800000,0,7,199,9045.227,Fredensdal 57,9460,Brovst,North jutland,Jutland,3.35,1.13,4.34
7/23/2024,2024Q3,709391,Villa,regular_sale,1929,1650000,0,5,94,17553.191,Dr Schadsvej 16,4500,Nykøbing Sj,Other islands,Zealand,3.35,1.13,4.34
7/23/2024,2024Q3,709431,Apartment,regular_sale,1932,5510000,-2,4,98,56224.49,"Store Kongensgade 63A, st. 4",1264,København K,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/23/2024,2024Q3,709429,Apartment,regular_sale,2014,5150000,-3,4,92,55978.26,"Margretheholmsvej 66, 4. th",1432,København K,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/23/2024,2024Q3,709381,Villa,regular_sale,1949,1395000,0,3,78,17884.615,Grumstrupvej 88,8732,Hovedgård,East & mid jutland,Jutland,3.35,1.13,4.34
7/23/2024,2024Q3,709424,Summerhouse,regular_sale,1974,1100000,-23,4,87,12643.678,Flinteager 2,4583,Sjællands Odde,Other islands,Zealand,3.35,1.13,4.34
7/22/2024,2024Q3,709677,Villa,regular_sale,1900,3300000,-13,12,287,11498.258,Agedrupvej 22,5320,Agedrup,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/22/2024,2024Q3,709666,Summerhouse,regular_sale,1979,585000,-6,3,55,10636.363,Thorsvej 1,7790,Thyholm,South jutland,Jutland,3.35,1.13,4.34
7/22/2024,2024Q3,709628,Apartment,regular_sale,1971,1400000,-7,3,119,11764.706,"Juelsparken 56, 1. tv",9210,Aalborg SA,North jutland,Jutland,3.35,1.13,4.34
7/22/2024,2024Q3,709522,Summerhouse,regular_sale,1960,925000,-11,2,39,23717.95,Mosvigvej 27,6093,Sjølund,South jutland,Jutland,3.35,1.13,4.34
7/22/2024,2024Q3,709657,Summerhouse,regular_sale,1970,1250000,-3,3,56,22321.428,Sitkavænget 29,5450,Otterup,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/22/2024,2024Q3,709626,Villa,regular_sale,1965,1700000,-10,7,119,14285.714,Duebakken 9,3760,Gudhjem,Bornholm,Bornholm,3.35,1.13,4.34
7/22/2024,2024Q3,709535,Farm,family_sale,1920,7800000,0,7,178,43820.227,Lundsgårdsvej 4,6893,Hemmet,South jutland,Jutland,3.35,1.13,4.34
7/22/2024,2024Q3,709554,Villa,regular_sale,1953,4750000,-1,4,159,29874.213,Lærkevej 5,2630,Taastrup,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/22/2024,2024Q3,709578,Villa,regular_sale,1966,2070000,-1,6,164,12621.951,Tyttebærvej 14,7200,Grindsted,South jutland,Jutland,3.35,1.13,4.34
7/22/2024,2024Q3,709583,Villa,regular_sale,1877,1450000,-3,4,136,10661.765,Byvejen 21,8305,Samsø,East & mid jutland,Jutland,3.35,1.13,4.34
7/21/2024,2024Q3,1078532,Villa,regular_sale,1978,2095000,0,6,157,13343.949,Nørrediget 23,7100,Vejle,South jutland,Jutland,3.35,1.13,4.34
7/21/2024,2024Q3,1078473,Summerhouse,regular_sale,1961,1795000,-10,3,72,24930.555,Nyvej 10,6720,Fanø,South jutland,Jutland,3.35,1.13,4.34
7/21/2024,2024Q3,1078543,Villa,regular_sale,1973,1798000,0,4,125,14384,Lindelunden 17,6705,Esbjerg A,South jutland,Jutland,3.35,1.13,4.34
7/21/2024,2024Q3,1078470,Villa,regular_sale,1978,715000,3,3,134,5335.821,Fanefjordgade 116,4792,Askeby,Other islands,Zealand,3.35,1.13,4.34
7/21/2024,2024Q3,1078482,Villa,regular_sale,1960,8500000,0,4,151,56291.39,Vallerød Banevej 18B,2960,Rungsted Kyst,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/21/2024,2024Q3,1078565,Townhouse,family_sale,1985,1100000,0,3,82,13414.634,Dalsøvej 159B,7200,Grindsted,South jutland,Jutland,3.35,1.13,4.34
7/21/2024,2024Q3,709695,Villa,regular_sale,1907,1300000,-35,7,257,5058.3657,Jellingvej 22,7100,Vejle,South jutland,Jutland,3.35,1.13,4.34
7/21/2024,2024Q3,1078468,Apartment,regular_sale,1895,3430000,-2,2,61,56229.508,"Enghavevej 23, 2. tv",1674,København V,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/21/2024,2024Q3,1078536,Summerhouse,regular_sale,1967,1275000,-7,2,84,15178.571,Orebjergvej 32,3630,Jægerspris,North Zealand,Zealand,3.35,1.13,4.34
7/21/2024,2024Q3,1078505,Summerhouse,regular_sale,1969,2167500,-3,4,93,23306.451,Kærvej 24,6854,Henne,South jutland,Jutland,3.35,1.13,4.34
7/21/2024,2024Q3,709701,Villa,regular_sale,1976,1510250,-4,6,173,8729.769,Søndergade 99,8740,Brædstrup,East & mid jutland,Jutland,3.35,1.13,4.34
7/21/2024,2024Q3,1078519,Villa,regular_sale,1976,1675000,-3,5,136,12316.177,Blåmejsevej 21,9600,Aars,North jutland,Jutland,3.35,1.13,4.34
7/21/2024,2024Q3,1078526,Townhouse,regular_sale,1989,1300000,-4,4,87,14942.528,Tropavænget 34,4700,Næstved,Other islands,Zealand,3.35,1.13,4.34
7/21/2024,2024Q3,1078557,Apartment,regular_sale,1900,3000000,-14,4,148,20270.27,"Nørrebro 8A, 1",6400,Sønderborg,South jutland,Jutland,3.35,1.13,4.34
7/20/2024,2024Q3,1078651,Apartment,regular_sale,2009,3825000,-4,3,113,33849.56,"Trollesvej 2, 1. 3",3400,Hillerød,North Zealand,Zealand,3.35,1.13,4.34
7/19/2024,2024Q3,1078667,Villa,regular_sale,1968,6900000,-1,6,178,38764.047,Langkær Vænge 86,3500,Værløse,North Zealand,Zealand,3.35,1.13,4.34
7/19/2024,2024Q3,1078659,Townhouse,regular_sale,1968,525000,-4,4,90,5833.3335,Hans Tausens Vej 28,9800,Hjørring,North jutland,Jutland,3.35,1.13,4.34
7/19/2024,2024Q3,1078681,Villa,regular_sale,1955,3754000,-1,5,145,25889.654,Fuglesangsvej 7,3460,Birkerød,North Zealand,Zealand,3.35,1.13,4.34
7/18/2024,2024Q3,1078902,Villa,regular_sale,1939,700000,-12,3,87,8045.977,Kyradservej 38,8700,Horsens,East & mid jutland,Jutland,3.35,1.13,4.34
7/18/2024,2024Q3,1078768,Apartment,regular_sale,1922,2130000,-1,1,34,62647.06,"Holger Danskes Vej 30, 1. 10",2000,Frederiksberg,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/18/2024,2024Q3,1078887,Apartment,regular_sale,2017,4500000,-2,4,90,50000,"Kløverbladsgade 67, 1. th",2500,Valby,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/18/2024,2024Q3,1078865,Villa,regular_sale,1898,1295000,0,3,100,12950,Asterbyvej 9,7400,Herning,South jutland,Jutland,3.35,1.13,4.34
7/18/2024,2024Q3,1078833,Villa,regular_sale,1971,4150000,0,4,106,39150.945,Krøyersvej 19,3000,Helsingør,North Zealand,Zealand,3.35,1.13,4.34
7/18/2024,2024Q3,1078810,Apartment,regular_sale,1938,2100000,-6,2,64,32812.5,"Niels Juels Gade 18, 4. tv",8200,Aarhus N,East & mid jutland,Jutland,3.35,1.13,4.34
7/18/2024,2024Q3,1078842,Villa,regular_sale,1970,1300000,-7,4,111,11711.712,Hjortevej 5,4300,Holbæk,Other islands,Zealand,3.35,1.13,4.34
7/18/2024,2024Q3,1078841,Townhouse,regular_sale,1985,2995000,0,5,112,26741.072,Lundegårdshegnet 98,4030,Tune,Other islands,Zealand,3.35,1.13,4.34
7/18/2024,2024Q3,1078713,Apartment,regular_sale,1975,3050000,-5,2,52,58653.848,"Grundtvigs Sidevej 5, 2. mf",1865,Frederiksberg C,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/18/2024,2024Q3,1078843,Summerhouse,regular_sale,1973,970000,0,4,54,17962.963,Fosforitvej 17,3700,Rønne,Bornholm,Bornholm,3.35,1.13,4.34
7/18/2024,2024Q3,1078730,Villa,family_sale,1960,1151200,0,8,172,6693.0234,Bjergskovvej 33,4300,Holbæk,Other islands,Zealand,3.35,1.13,4.34
7/18/2024,2024Q3,1078909,Apartment,regular_sale,1937,2650000,-2,2,69,38405.797,"P.P. Arums Gade 44, 2. th",8000,Aarhus C,East & mid jutland,Jutland,3.35,1.13,4.34
7/18/2024,2024Q3,1078728,Townhouse,regular_sale,1979,3600000,-3,4,116,31034.482,Jonstrupvej 269C,3500,Værløse,North Zealand,Zealand,3.35,1.13,4.34
7/18/2024,2024Q3,1078822,Apartment,regular_sale,1901,1440000,-7,2,49,29387.756,"Enggårdsvej 12, st",8230,Ãbyhøj,East & mid jutland,Jutland,3.35,1.13,4.34
7/17/2024,2024Q3,1078998,Villa,regular_sale,1974,1375000,-5,4,113,12168.142,Godtlandsvej 36,9310,Vodskov,North jutland,Jutland,3.35,1.13,4.34
7/17/2024,2024Q3,1079048,Villa,regular_sale,1947,5100000,-7,6,150,34000,Strandvejen 43,8305,Samsø,East & mid jutland,Jutland,3.35,1.13,4.34
7/17/2024,2024Q3,1079004,Apartment,regular_sale,2005,2040000,-3,2,92,22173.912,"Anders Nielsens Vej 1, 2. th",9400,Nørresundby,North jutland,Jutland,3.35,1.13,4.34
7/17/2024,2024Q3,1078939,Villa,regular_sale,1934,1425000,-2,4,117,12179.487,Nørregade 19,4760,Vordingborg,Other islands,Zealand,3.35,1.13,4.34
7/17/2024,2024Q3,1079023,Apartment,regular_sale,1966,1630000,-1,1,52,31346.154,"Edouard Suensons Gade 6, 4. t",8200,Aarhus N,East & mid jutland,Jutland,3.35,1.13,4.34
7/17/2024,2024Q3,1079153,Apartment,regular_sale,1991,4110000,-4,3,102,40294.117,"A.D. Jørgensens Vej 67, 2. 2",2000,Frederiksberg,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
7/17/2024,2024Q3,1079164,Summerhouse,regular_sale,1972,500000,0,2,41,12195.122,Dageløkke Marina 14B,5953,Tranekær,Fyn & islands,Fyn & islands,3.35,1.13,4.34
7/17/2024,2024Q3,1079137,Apartment,regular_sale,2023,3595000,0,3,119,30210.084,"Flegmade 9L, 1. th",7100,Vejle,South jutland,Jutland,3.35,1.13,4.34
